"Checked"	"Master"	"Accession"	"Description"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of Protein Groups"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Biological Process"	"Cellular Component"	"Molecular Function"	"Pfam IDs"	"Entrez Gene ID"	"Ensembl Gene ID"	"Gene Symbol"	"Chromosome"	"WikiPathways"	"KEGG Pathways"	"Number of Razor Peptides"	"Abundances Grouped F1 126"	"Abundances Grouped F1 127"	"Abundances Grouped F1 128"	"Abundances Grouped F1 129"	"Abundances Grouped F1 130"	"Abundances Grouped F1 131"	"Found in Sample in S1 F1 126 Sample"	"Found in Sample in S2 F1 127 Sample"	"Found in Sample in S3 F1 128 Sample"	"Found in Sample in S4 F1 129 Sample"	"Found in Sample in S5 F1 130 Sample"	"Found in Sample in S6 F1 131 Sample"	"Modifications"
"False"	"IsMasterProtein"	"P68371"	"Tubulin beta-4B chain OS=Homo sapiens GN=TUBB4B PE=1 SV=1"	"9"	"3"	"22"	"1"	"1"	"445"	"49.8"	"4.89"	"22.74"	"3"	"cell organization and biogenesis;cellular component movement;defense response;regulation of biological process;response to stimulus;transport"	"cytoplasm;cytoskeleton;cytosol;extracellular;nucleus;organelle lumen"	"catalytic activity;nucleotide binding;protein binding;RNA binding;structural molecule activity"	"Pf00091, Pf03953, Pf10644"	"10383"	"ENSG00000188229.5"	"TUBB4B"	"9"	"Pathogenic Escherichia coli infection; Parkin-Ubiquitin Proteasomal System pathway"	"Pathogenic Escherichia coli infection; Gap junction; Phagosome"	"0"	"138.6"	"238.1"	"224.9"	"105.7"	"107.0"	"126.9"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P49368"	"T-complex protein 1 subunit gamma OS=Homo sapiens GN=CCT3 PE=1 SV=4"	"3"	"2"	"11"	"2"	"1"	"545"	"60.5"	"6.49"	"22.73"	"2"	"cell organization and biogenesis;metabolic process;regulation of biological process;transport"	"cytoplasm;cytoskeleton;cytosol;membrane"	"nucleotide binding;protein binding;RNA binding"	"Pf00118"	"7203"	"ENSG00000163468.14"	"CCT3"	"1"	""	""	"0"	"260.8"	"641.5"	"579.1"	"419.9"	"369.5"	"485.5"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P62888"	"60S ribosomal protein L30 OS=Homo sapiens GN=RPL30 PE=1 SV=2"	"21"	"2"	"12"	"2"	"1"	"115"	"12.8"	"9.63"	"22.49"	"2"	"cell organization and biogenesis;defense response;metabolic process;response to stimulus;transport"	"cytosol;membrane;nucleus;ribosome"	"protein binding;RNA binding;structural molecule activity"	"Pf01248"	"6156"	"ENSG00000156482.10"	"RPL30"	"8"	"Selenium Metabolism and Selenoproteins; Cytoplasmic Ribosomal Proteins"	"Ribosome"	"0"	"396.2"	"725.8"	"651.4"	"380.6"	"364.4"	"410.2"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P12268"	"Inosine-5'-monophosphate dehydrogenase 2 OS=Homo sapiens GN=IMPDH2 PE=1 SV=2"	"7"	"3"	"14"	"3"	"1"	"514"	"55.8"	"6.90"	"22.49"	"3"	"cell organization and biogenesis;cell proliferation;metabolic process;response to stimulus;transport"	"cytoplasm;cytosol;extracellular;membrane;nucleus;organelle lumen"	"catalytic activity;DNA binding;metal ion binding;nucleotide binding;protein binding;RNA binding"	"Pf00478, Pf00571, Pf00977, Pf01070, Pf03060"	"3615"	"ENSG00000178035.11"	"IMPDH2"	"3"	""	"Purine metabolism; Metabolic pathways; Drug metabolism - other enzymes"	"0"	"316.4"	"899.7"	"808.0"	"498.2"	"467.2"	"560.8"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P40227"	"T-complex protein 1 subunit zeta OS=Homo sapiens GN=CCT6A PE=1 SV=3"	"3"	"2"	"12"	"2"	"1"	"531"	"58.0"	"6.68"	"22.11"	"2"	"metabolic process;regulation of biological process"	"cytoplasm;cytosol;membrane"	"nucleotide binding;protein binding;RNA binding"	"Pf00118, Pf05504"	"908"	"ENSG00000146731.10"	"CCT6A"	"7"	""	""	"0"	"432.2"	"769.2"	"708.7"	"437.5"	"399.7"	"502.8"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P31944"	"Caspase-14 OS=Homo sapiens GN=CASP14 PE=1 SV=2"	"19"	"4"	"14"	"4"	"1"	"242"	"27.7"	"5.58"	"22.06"	"4"	"cell death;cell differentiation;metabolic process"	"cytoplasm;cytosol;nucleus"	"catalytic activity;protein binding"	"Pf00656"	"23581"	"ENSG00000105141.5"	"CASP14"	"19"	""	""	"0"	"1490.3"	"171.5"	"128.4"	"161.6"	"411.4"	"150.8"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P30086"	"Phosphatidylethanolamine-binding protein 1 OS=Homo sapiens GN=PEBP1 PE=1 SV=3"	"12"	"2"	"12"	"2"	"1"	"187"	"21.0"	"7.53"	"21.94"	"2"	"metabolic process;regulation of biological process;response to stimulus"	"cytoplasm;cytosol;nucleus"	"enzyme regulator activity;nucleotide binding;protein binding;RNA binding"	"Pf01161"	"5037"	"ENSG00000089220.4"	"PEBP1"	"12"	"EGF/EGFR Signaling Pathway"	""	"0"	"137.5"	"220.2"	"176.6"	"99.3"	"86.8"	"112.4"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"Q9NR30"	"Nucleolar RNA helicase 2 OS=Homo sapiens GN=DDX21 PE=1 SV=5"	"3"	"3"	"10"	"3"	"1"	"783"	"87.3"	"9.28"	"21.59"	"3"	"cell differentiation;metabolic process;regulation of biological process;response to stimulus"	"cytoplasm;membrane;nucleus"	"catalytic activity;nucleotide binding;protein binding;RNA binding"	"Pf00270, Pf00271, Pf08152, Pf14617"	"9188"	"ENSG00000165732.12"	"DDX21"	"10"	""	""	"0"	"346.0"	"597.8"	"541.1"	"399.7"	"442.1"	"507.0"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P14868"	"Aspartate--tRNA ligase, cytoplasmic OS=Homo sapiens GN=DARS PE=1 SV=2"	"6"	"3"	"11"	"3"	"1"	"501"	"57.1"	"6.55"	"21.44"	"3"	"cell organization and biogenesis;metabolic process"	"cytoplasm;cytosol;membrane"	"catalytic activity;nucleotide binding;protein binding;RNA binding"	"Pf00152, Pf01336"	"1615"	"ENSG00000115866.10"	"DARS"	"2"	"Alanine and aspartate metabolism"	"Aminoacyl-tRNA biosynthesis"	"0"	"323.4"	"654.5"	"594.1"	"401.4"	"371.9"	"448.6"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P04083"	"Annexin A1 OS=Homo sapiens GN=ANXA1 PE=1 SV=2"	"17"	"5"	"13"	"5"	"1"	"346"	"38.7"	"7.02"	"21.16"	"5"	"cell differentiation;cell organization and biogenesis;cellular component movement;defense response;metabolic process;regulation of biological process;response to stimulus;transport"	"cell surface;cytoplasm;cytoskeleton;cytosol;endosome;extracellular;membrane;nucleus;vacuole"	"catalytic activity;DNA binding;enzyme regulator activity;metal ion binding;protein binding;RNA binding;structural molecule activity"	"Pf00191"	"301"	"ENSG00000135046.13"	"ANXA1"	"9"	"Prostaglandin Synthesis and Regulation; Integrated Breast Cancer Pathway; VEGFA-VEGFR2 Signaling Pathway; Spinal Cord Injury"	""	"0"	"527.6"	"390.8"	"356.0"	"226.0"	"317.1"	"252.2"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P51991"	"Heterogeneous nuclear ribonucleoprotein A3 OS=Homo sapiens GN=HNRNPA3 PE=1 SV=2"	"9"	"3"	"18"	"3"	"1"	"378"	"39.6"	"9.01"	"20.88"	"3"	"metabolic process;transport"	"cytoplasm;nucleus;spliceosomal complex"	"protein binding;RNA binding;transporter activity"	"Pf00076, Pf13893, Pf14259"	"220988"	"ENSG00000170144.20"	"HNRNPA3"	"2"	""	"Spliceosome"	"0"	"316.7"	"595.3"	"513.3"	"463.9"	"483.3"	"625.5"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P28072"	"Proteasome subunit beta type-6 OS=Homo sapiens GN=PSMB6 PE=1 SV=4"	"13"	"3"	"10"	"3"	"1"	"239"	"25.3"	"4.92"	"20.81"	"3"	"metabolic process;regulation of biological process;response to stimulus;transport"	"cytoplasm;cytosol;nucleus;proteasome"	"catalytic activity;protein binding"	"Pf00227"	"5694"	"ENSG00000142507.9"	"PSMB6"	"17"	"Proteasome Degradation"	"Proteasome"	"0"	"227.2"	"431.8"	"419.5"	"233.7"	"455.8"	"354.4"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P07951"	"Tropomyosin beta chain OS=Homo sapiens GN=TPM2 PE=1 SV=1"	"7"	"2"	"11"	"1"	"1"	"284"	"32.8"	"4.70"	"20.72"	"2"	"cell organization and biogenesis;cellular component movement;regulation of biological process"	"cytoplasm;cytoskeleton;cytosol"	"protein binding;structural molecule activity"	"Pf00261, Pf12718"	"7169"	"ENSG00000198467.13"	"TPM2"	"9"	"Striated Muscle Contraction"	"Dilated cardiomyopathy; Adrenergic signaling in cardiomyocytes; Cardiac muscle contraction; Hypertrophic cardiomyopathy (HCM)"	"0"	"177.8"	"178.4"	"247.1"	"41.4"	"49.9"	"59.9"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P27797"	"Calreticulin OS=Homo sapiens GN=CALR PE=1 SV=1"	"5"	"2"	"15"	"2"	"1"	"417"	"48.1"	"4.44"	"20.53"	"2"	"cell differentiation;cell organization and biogenesis;cellular homeostasis;metabolic process;regulation of biological process;response to stimulus;transport"	"cell surface;cytoplasm;cytosol;endoplasmic reticulum;extracellular;Golgi;membrane;nucleus;organelle lumen"	"DNA binding;metal ion binding;protein binding;RNA binding"	"Pf00262"	"811"	"ENSG00000179218.13"	"CALR"	"19"	"Calcium Regulation in the Cardiac Cell; Photodynamic therapy-induced unfolded protein response; Androgen receptor signaling pathway"	"Chagas disease (American trypanosomiasis); Protein processing in endoplasmic reticulum; HTLV-I infection; Phagosome; Antigen processing and presentation"	"0"	"1059.0"	"907.0"	"818.2"	"447.2"	"515.6"	"585.3"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"Q92945"	"Far upstream element-binding protein 2 OS=Homo sapiens GN=KHSRP PE=1 SV=4"	"7"	"5"	"12"	"4"	"1"	"711"	"73.1"	"7.30"	"20.39"	"5"	"metabolic process;regulation of biological process;response to stimulus;transport"	"cytoplasm;cytosol;membrane;nucleus"	"DNA binding;protein binding;RNA binding"	"Pf00013, Pf07650, Pf09005, Pf13014"	"8570"	"ENSG00000088247.17"	"KHSRP"	"19"	"Preimplantation Embryo"	""	"1"	"599.6"	"940.5"	"811.6"	"455.0"	"498.7"	"614.8"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P51149"	"Ras-related protein Rab-7a OS=Homo sapiens GN=RAB7A PE=1 SV=1"	"12"	"2"	"10"	"2"	"1"	"207"	"23.5"	"6.70"	"20.39"	"2"	"cell organization and biogenesis;cellular homeostasis;metabolic process;regulation of biological process;response to stimulus;transport"	"cytoplasm;cytosol;endosome;Golgi;membrane;vacuole"	"catalytic activity;nucleotide binding;protein binding"	"Pf00025, Pf00071, Pf01926, Pf04670, Pf07728, Pf08477"	"7879"	"ENSG00000075785.12"	"RAB7A"	"3"	""	"Endocytosis; Amoebiasis; Tuberculosis; Phagosome; Salmonella infection"	"0"	"99.2"	"185.7"	"169.0"	"97.5"	"82.5"	"116.9"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P26640"	"Valine--tRNA ligase OS=Homo sapiens GN=VARS PE=1 SV=4"	"2"	"2"	"12"	"2"	"1"	"1264"	"140.4"	"7.59"	"20.20"	"2"	"metabolic process;regulation of biological process"	"cytoplasm;cytosol;mitochondrion"	"catalytic activity;nucleotide binding;protein binding"	"Pf00043, Pf00133, Pf08264, Pf09334, Pf13603"	"7407; 57176"	"ENSG00000096171.14; ENSG00000204394.12; ENSG00000226589.9"	"VARS; VARS2"	"6; CHR_HSCHR6_MHC_DBB_CTG1; CHR_HSCHR6_MHC_COX_CTG1"	"Amino Acid metabolism"	"Aminoacyl-tRNA biosynthesis"	"0"	"155.7"	"382.7"	"291.0"	"180.2"	"189.3"	"245.4"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"Q9Y262"	"Eukaryotic translation initiation factor 3 subunit L OS=Homo sapiens GN=EIF3L PE=1 SV=1"	"8"	"4"	"11"	"4"	"1"	"564"	"66.7"	"6.34"	"19.91"	"4"	"metabolic process"	"cytoplasm;cytosol;membrane"	"protein binding;RNA binding"	"Pf10255"	"51386"	"ENSG00000100129.17"	"EIF3L"	"22"	""	""	"0"	"155.0"	"372.9"	"311.3"	"208.8"	"197.6"	"268.4"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"Q07020"	"60S ribosomal protein L18 OS=Homo sapiens GN=RPL18 PE=1 SV=2"	"11"	"2"	"11"	"2"	"1"	"188"	"21.6"	"11.72"	"19.50"	"2"	"cell organization and biogenesis;metabolic process;transport"	"cytoplasm;cytosol;endoplasmic reticulum;membrane;nucleus;ribosome"	"RNA binding;structural molecule activity"	"Pf00828"	"6141"	"ENSG00000063177.12"	"RPL18"	"19"	"Cytoplasmic Ribosomal Proteins"	"Ribosome"	"0"	"252.0"	"470.4"	"426.8"	"237.6"	"212.4"	"253.9"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P61106"	"Ras-related protein Rab-14 OS=Homo sapiens GN=RAB14 PE=1 SV=4"	"19"	"4"	"11"	"3"	"1"	"215"	"23.9"	"6.21"	"19.27"	"4"	"cell organization and biogenesis;defense response;metabolic process;regulation of biological process;response to stimulus;transport"	"cytosol;endoplasmic reticulum;endosome;Golgi;membrane;vacuole"	"catalytic activity;nucleotide binding;protein binding"	"Pf00009, Pf00025, Pf00071, Pf04670, Pf08477"	"51552"	"ENSG00000119396.10"	"RAB14"	"9"	"Focal Adhesion-PI3K-Akt-mTOR-signaling pathway"	"AMPK signaling pathway"	"1"	"293.7"	"497.9"	"481.3"	"226.0"	"271.9"	"256.4"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P62820"	"Ras-related protein Rab-1A OS=Homo sapiens GN=RAB1A PE=1 SV=3"	"9"	"2"	"12"	"1"	"1"	"205"	"22.7"	"6.21"	"19.07"	"2"	"cell organization and biogenesis;cellular component movement;defense response;metabolic process;regulation of biological process;response to stimulus;transport"	"cytoplasm;cytosol;endoplasmic reticulum;endosome;Golgi;membrane"	"catalytic activity;nucleotide binding;protein binding"	"Pf00009, Pf00025, Pf00071, Pf01926, Pf04670, Pf08477, Pf09439"	"5861"	"ENSG00000138069.16"	"RAB1A"	"2"	""	"Legionellosis"	"0"	"208.2"	"386.0"	"362.6"	"177.3"	"246.8"	"257.5"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P15924"	"Desmoplakin OS=Homo sapiens GN=DSP PE=1 SV=3"	"3"	"10"	"16"	"10"	"1"	"2871"	"331.6"	"6.81"	"18.83"	"10"	"cell death;cell differentiation;cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus;transport"	"cytoplasm;cytoskeleton;membrane;nucleus"	"catalytic activity;motor activity;protein binding;RNA binding;structural molecule activity"	"Pf00038, Pf00681, Pf01540, Pf01576, Pf02463, Pf04111, Pf04156, Pf05483, Pf05557, Pf05622, Pf06008, Pf06160, Pf06637, Pf07888, Pf10174, Pf12072, Pf12128, Pf13166"	"1832"	"ENSG00000096696.13"	"DSP"	"6"	"Lung fibrosis; Arrhythmogenic Right Ventricular Cardiomyopathy"	"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	"0"	"933.1"	"454.9"	"590.5"	"382.4"	"985.9"	"323.4"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"Q16531"	"DNA damage-binding protein 1 OS=Homo sapiens GN=DDB1 PE=1 SV=1"	"4"	"4"	"10"	"4"	"1"	"1140"	"126.9"	"5.26"	"18.56"	"4"	"cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus"	"cytoplasm;nucleus"	"DNA binding;protein binding"	"Pf03178, Pf10433"	"1642"	"ENSG00000167986.13"	"DDB1"	"11"	""	"Viral carcinogenesis; Hepatitis B; Ubiquitin mediated proteolysis; Nucleotide excision repair"	"0"	"209.2"	"461.8"	"389.8"	"253.0"	"240.8"	"291.2"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P40939"	"Trifunctional enzyme subunit alpha, mitochondrial OS=Homo sapiens GN=HADHA PE=1 SV=2"	"3"	"2"	"12"	"2"	"1"	"763"	"82.9"	"9.04"	"18.18"	"2"	"metabolic process;response to stimulus"	"membrane;mitochondrion"	"catalytic activity;nucleotide binding;protein binding"	"Pf00378, Pf00725, Pf02737"	"3030"	"ENSG00000084754.10"	"HADHA"	"2"	"Sudden Infant Death Syndrome (SIDS) Susceptibility Pathways; Fatty Acid Beta Oxidation; Valproic acid pathway; Mitochondrial LC-Fatty Acid Beta-Oxidation"	"Butanoate metabolism; Fatty acid degradation; Propanoate metabolism; Carbon metabolism; Lysine degradation; beta-Alanine metabolism; Fatty acid elongation; Biosynthesis of unsaturated fatty acids; Metabolic pathways; Tryptophan metabolism; Valine, leucine and isoleucine degradation; Fatty acid metabolism"	"0"	"81.9"	"247.9"	"210.3"	"132.8"	"221.1"	"205.8"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P13010"	"X-ray repair cross-complementing protein 5 OS=Homo sapiens GN=XRCC5 PE=1 SV=3"	"5"	"2"	"9"	"2"	"1"	"732"	"82.7"	"5.81"	"18.08"	"2"	"cell differentiation;cell organization and biogenesis;cell proliferation;defense response;metabolic process;regulation of biological process;response to stimulus;transport"	"chromosome;cytoplasm;cytosol;extracellular;membrane;nucleus;organelle lumen"	"catalytic activity;DNA binding;enzyme regulator activity;nucleotide binding;protein binding;RNA binding"	"Pf02735, Pf03730, Pf03731, Pf08785"	"7520"	"ENSG00000079246.15"	"XRCC5"	"2"	"Non-homologous end joining"	"Non-homologous end-joining"	"0"	"252.1"	"517.9"	"416.0"	"238.1"	"188.8"	"291.2"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"O15144"	"Actin-related protein 2/3 complex subunit 2 OS=Homo sapiens GN=ARPC2 PE=1 SV=1"	"13"	"3"	"14"	"3"	"1"	"300"	"34.3"	"7.36"	"18.06"	"3"	"cell organization and biogenesis;cellular component movement;regulation of biological process;response to stimulus"	"cytoplasm;cytoskeleton;cytosol;endosome;membrane"	"protein binding;structural molecule activity"	"Pf04045"	"10109"	"ENSG00000163466.15"	"ARPC2"	"2"	"Pathogenic Escherichia coli infection"	"Endocytosis; Pathogenic Escherichia coli infection; Salmonella infection; Regulation of actin cytoskeleton; Bacterial invasion of epithelial cells; Fc gamma R-mediated phagocytosis; Shigellosis"	"0"	"618.5"	"1067.7"	"761.9"	"201.6"	"159.2"	"219.4"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P23246"	"Splicing factor, proline- and glutamine-rich OS=Homo sapiens GN=SFPQ PE=1 SV=2"	"2"	"2"	"12"	"1"	"1"	"707"	"76.1"	"9.44"	"18.03"	"2"	"cell organization and biogenesis;defense response;metabolic process;regulation of biological process;response to stimulus"	"chromosome;cytoplasm;nucleus"	"DNA binding;protein binding;RNA binding"	"Pf00076, Pf08075, Pf13893, Pf14259"	"6421"	"ENSG00000116560.10"	"SFPQ"	"1"	"mRNA Processing"	""	"1"	"658.8"	"1048.0"	"1019.1"	"516.7"	"506.6"	"597.5"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"Q15233"	"Non-POU domain-containing octamer-binding protein OS=Homo sapiens GN=NONO PE=1 SV=4"	"4"	"2"	"11"	"1"	"1"	"471"	"54.2"	"8.95"	"17.82"	"2"	"defense response;metabolic process;regulation of biological process;response to stimulus"	"membrane;nucleus"	"DNA binding;protein binding;RNA binding"	"Pf00076, Pf08075, Pf13893, Pf14259"	"4841"	"ENSG00000147140.15"	"NONO"	"X"	"mRNA Processing"	""	"0"	"96.3"	"147.6"	"127.9"	"71.3"	"74.1"	"77.3"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P29692"	"Elongation factor 1-delta OS=Homo sapiens GN=EEF1D PE=1 SV=5"	"8"	"2"	"9"	"2"	"1"	"281"	"31.1"	"5.01"	"17.62"	"2"	"metabolic process;regulation of biological process;response to stimulus"	"cytoplasm;cytosol;endoplasmic reticulum;nucleus"	"DNA binding;protein binding;RNA binding;signal transducer activity"	"Pf00736, Pf10587"	"1936"	"ENSG00000104529.17; ENSG00000273594.4"	"EEF1D"	"8; CHR_HSCHR8_3_CTG7"	"Translation Factors"	"Herpes simplex infection"	"0"	"251.7"	"379.8"	"359.8"	"191.9"	"198.3"	"225.1"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"Q15366"	"Poly(rC)-binding protein 2 OS=Homo sapiens GN=PCBP2 PE=1 SV=1"	"12"	"3"	"11"	"1"	"1"	"365"	"38.6"	"6.79"	"17.15"	"3"	"defense response;metabolic process;regulation of biological process;response to stimulus"	"cytoplasm;cytosol;membrane;nucleus"	"DNA binding;protein binding;RNA binding"	"Pf00013, Pf13014"	"5094"	"ENSG00000197111.15"	"PCBP2"	"12"	"mRNA Processing"	""	"0"	"227.9"	"235.8"	"221.5"	"142.1"	"145.8"	"145.2"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P48643"	"T-complex protein 1 subunit epsilon OS=Homo sapiens GN=CCT5 PE=1 SV=1"	"9"	"3"	"9"	"3"	"1"	"541"	"59.6"	"5.66"	"17.08"	"3"	"metabolic process;regulation of biological process;response to stimulus;transport"	"cytoplasm;cytoskeleton;cytosol"	"nucleotide binding;protein binding;RNA binding"	"Pf00118"	"22948"	"ENSG00000150753.11"	"CCT5"	"5"	""	""	"0"	"221.3"	"486.2"	"470.5"	"305.1"	"290.9"	"344.0"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"O76009"	"Keratin, type I cuticular Ha3-I OS=Homo sapiens GN=KRT33A PE=2 SV=2"	"7"	"3"	"11"	"1"	"1"	"404"	"45.9"	"4.82"	"17.05"	"3"	"cell death;metabolic process"	"cytosol"	"catalytic activity;motor activity;structural molecule activity"	"Pf00038, Pf01576, Pf04111, Pf04156, Pf07888, Pf12128, Pf13166, Pf13514, Pf14362"	"3883"	"ENSG00000006059.3; ENSG00000261986.1"	"KRT33A"	"17; CHR_HSCHR17_1_CTG4"	""	""	"0"	"43.8"	"18.3"	"531.8"	"14.7"	"19.6"	"15.8"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"Q13243"	"Serine/arginine-rich splicing factor 5 OS=Homo sapiens GN=SRSF5 PE=1 SV=1"	"8"	"2"	"12"	"1"	"1"	"272"	"31.2"	"11.59"	"17.00"	"2"	"cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus;transport"	"cytosol;nucleus"	"protein binding;RNA binding"	"Pf00076, Pf13893, Pf14259"	"6430"	"ENSG00000100650.15"	"SRSF5"	"14"	"mRNA Processing"	"Spliceosome; Herpes simplex infection"	"0"	"13.2"	"22.8"	"19.6"	"13.9"	"12.6"	"20.4"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P13929"	"Beta-enolase OS=Homo sapiens GN=ENO3 PE=1 SV=5"	"7"	"2"	"15"	"2"	"1"	"434"	"47.0"	"7.71"	"16.91"	"2"	"metabolic process"	"cytoplasm;cytosol;membrane"	"catalytic activity;metal ion binding"	"Pf00113, Pf03952, Pf13378"	"2027"	"ENSG00000108515.17"	"ENO3"	"17"	"Glycolysis and Gluconeogenesis"	"HIF-1 signaling pathway; Carbon metabolism; Glycolysis / Gluconeogenesis; RNA degradation; Biosynthesis of amino acids; Metabolic pathways"	"0"	"86.9"	"175.0"	"158.5"	"158.1"	"138.7"	"219.0"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P05023"	"Sodium/potassium-transporting ATPase subunit alpha-1 OS=Homo sapiens GN=ATP1A1 PE=1 SV=1"	"7"	"5"	"11"	"5"	"1"	"1023"	"112.8"	"5.49"	"16.87"	"5"	"cell communication;cellular homeostasis;metabolic process;regulation of biological process;response to stimulus;transport"	"endoplasmic reticulum;endosome;Golgi;membrane"	"catalytic activity;metal ion binding;nucleotide binding;protein binding;transporter activity"	"Pf00122, Pf00689, Pf00690, Pf00702, Pf08282, Pf12710, Pf13246"	"476"	"ENSG00000163399.15"	"ATP1A1"	"1"	"Preimplantation Embryo"	"Bile secretion; cGMP-PKG signaling pathway; Endocrine and other factor-regulated calcium reabsorption; Protein digestion and absorption; Proximal tubule bicarbonate reclamation; Thyroid hormone signaling pathway; Insulin secretion; Adrenergic signaling in cardiomyocytes; Thyroid hormone synthesis; Pancreatic secretion; Aldosterone-regulated sodium reabsorption; Carbohydrate digestion and absorption; Gastric acid secretion; Salivary secretion; Cardiac muscle contraction; cAMP signaling pathway; Mineral absorption"	"0"	"214.8"	"432.2"	"390.6"	"253.7"	"307.0"	"324.0"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"Q86XL3"	"Ankyrin repeat and LEM domain-containing protein 2 OS=Homo sapiens GN=ANKLE2 PE=1 SV=4"	"2"	"2"	"10"	"2"	"1"	"938"	"104.1"	"7.09"	"16.79"	"2"	"cell division;cell organization and biogenesis;regulation of biological process"	"endoplasmic reticulum;membrane"	"enzyme regulator activity;protein binding"	"Pf00023, Pf01693, Pf03020, Pf12796"	"23141"	"ENSG00000176915.14"	"ANKLE2"	"12"	""	""	"0"	"152.5"	"710.4"	"588.5"	"137.9"	"769.4"	"637.8"	"High"	"High"	"High"	"High"	"High"	"High"	""
